h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,labels
20140805,78.0,58.0,9999.9,9999.9,999.9,7.0,11.1,21.0,86.5,69.8,0.00,999.9,
20140806,75.0,59.5,9999.9,9999.9,6.2,6.2,13.0,999.9,86.0,66.2,0.01,999.9,
20140807,70.2,63.0,9999.9,9999.9,5.9,4.3,12.0,999.9,80.4,62.6,0.08,999.9,
20140808,69.5,62.9,9999.9,9999.9,5.6,5.4,11.1,999.9,79.3,60.8,0.01,999.9,
20140809,65.7,63.2,9999.9,9999.9,5.7,4.0,9.9,999.9,72.3,59.0,1.69,999.9,
20140810,68.9,62.2,9999.9,9999.9,5.5,3.7,7.0,21.0,79.2,55.4,99.99,999.9,
20140811,69.9,65.0,9999.9,9999.9,5.7,6.3,9.9,999.9,82.6,64.4,0.59,999.9,
20140812,64.5,59.5,9999.9,9999.9,5.7,4.3,9.9,999.9,74.1,55.4,1.26,999.9,
20140813,62.7,56.4,9999.9,9999.9,6.1,5.4,9.9,999.9,72.0,53.6,0.07,999.9,
20140814,61.7,58.0,9999.9,9999.9,5.5,5.8,12.0,999.9,66.0,59.0,0.16,999.9,
20140815,61.1,57.9,9999.9,9999.9,6.1,4.3,9.9,999.9,71.6,53.6,0.03,999.9,
20140816,59.3,56.7,9999.9,9999.9,6.0,4.8,8.9,999.9,68.7,51.8,0.12,999.9,
20140817,61.8,53.7,9999.9,9999.9,6.2,5.7,8.9,999.9,70.2,53.6,0.08,999.9,
20140818,60.5,53.9,9999.9,9999.9,6.2,10.1,19.0,999.9,69.6,53.6,0.00,999.9,
20140819,58.5,53.4,9999.9,9999.9,6.2,10.3,18.1,28.9,67.6,50.0,0.47,999.9,
20140820,57.5,51.4,9999.9,9999.9,6.2,10.9,15.9,28.9,66.9,51.8,0.08,999.9,
20140821,57.2,50.8,9999.9,9999.9,6.2,8.4,14.0,999.9,67.1,50.0,0.00,999.9,
20140822,56.1,50.0,9999.9,9999.9,6.1,5.7,9.9,20.0,66.2,48.2,0.01,999.9,
20140823,57.3,51.4,9999.9,9999.9,6.2,7.6,14.0,999.9,67.5,46.4,0.00,999.9,
20140824,57.0,52.0,9999.9,9999.9,5.5,4.1,7.0,999.9,64.8,46.4,0.00,999.9,
20140825,55.2,52.2,9999.9,9999.9,6.1,7.1,11.7,999.9,60.8,51.8,1.14,999.9,
20140826,55.8,50.1,9999.9,9999.9,6.1,8.1,13.0,999.9,62.6,51.8,0.04,999.9,
20140827,57.1,54.3,9999.9,9999.9,5.9,8.3,13.6,22.0,63.7,51.8,0.17,999.9,
20140828,58.9,54.9,9999.9,9999.9,6.1,8.4,13.6,22.9,63.7,55.4,0.12,999.9,
20140829,58.7,54.4,9999.9,9999.9,6.1,5.3,8.9,999.9,65.1,53.6,0.20,999.9,
20140830,56.2,51.7,9999.9,9999.9,6.1,3.2,8.0,999.9,64.4,46.4,0.02,999.9,
20140831,56.8,49.5,9999.9,9999.9,6.1,4.7,8.9,999.9,64.4,46.4,99.99,999.9,
20140901,54.4,49.5,9999.9,9999.9,6.1,4.8,12.0,999.9,64.4,46.4,0.00,999.9,
20140902,52.0,48.6,9999.9,9999.9,5.6,3.5,8.9,999.9,62.2,42.8,0.00,999.9,
20140903,54.1,47.2,9999.9,9999.9,6.0,1.8,8.0,999.9,66.2,41.0,0.00,999.9,
20140904,56.5,49.1,9999.9,9999.9,5.4,2.0,7.0,999.9,69.8,42.8,0.00,999.9,
20140905,57.0,49.6,9999.9,9999.9,5.6,3.8,11.1,999.9,69.6,44.6,0.00,999.9,
20140906,58.3,50.4,9999.9,9999.9,5.8,2.1,7.0,999.9,71.6,44.6,0.00,999.9,
20140907,60.9,54.1,9999.9,9999.9,5.2,2.2,7.0,999.9,73.4,48.2,0.00,999.9,
20140908,64.5,55.7,9999.9,9999.9,999.9,5.4,12.0,999.9,75.2,55.4,0.00,999.9,
20140909,59.2,57.8,9999.9,9999.9,4.1,2.9,6.0,999.9,63.1,55.4,0.16,999.9,
20140910,58.6,56.5,9999.9,9999.9,3.5,1.8,6.0,14.0,66.7,53.6,0.00,999.9,
20140911,60.8,58.2,9999.9,9999.9,5.0,2.7,6.0,999.9,68.0,53.6,0.00,999.9,
20140912,62.0,60.5,9999.9,9999.9,3.9,3.0,6.0,11.1,66.2,59.0,0.04,999.9,
20140913,62.6,59.6,9999.9,9999.9,5.3,4.7,8.9,999.9,68.4,57.2,0.01,999.9,
20140914,58.0,50.5,9999.9,9999.9,6.2,5.7,8.9,999.9,66.7,46.4,0.00,999.9,
20140915,51.9,45.0,9999.9,9999.9,5.2,2.9,7.0,999.9,64.0,41.0,0.00,999.9,
20140916,53.5,47.0,9999.9,9999.9,4.2,2.4,7.0,999.9,66.4,39.2,0.00,999.9,
20140917,54.4,48.6,9999.9,9999.9,5.6,2.2,7.0,999.9,66.6,42.8,0.00,999.9,
20140918,55.4,47.8,9999.9,9999.9,6.1,2.7,8.0,999.9,68.5,42.8,0.00,999.9,
20140919,56.2,46.5,9999.9,9999.9,6.2,5.3,13.0,999.9,68.2,44.6,0.00,999.9,
20140920,54.5,46.0,9999.9,9999.9,999.9,4.4,8.9,15.9,67.5,44.6,0.00,999.9,
20140921,54.1,48.7,9999.9,9999.9,6.1,6.3,9.9,999.9,64.4,42.8,99.99,999.9,
20140922,55.2,54.3,9999.9,9999.9,3.4,5.3,9.9,999.9,57.6,53.6,0.28,999.9,
20140923,47.6,40.1,9999.9,9999.9,6.0,12.5,19.0,28.9,55.4,41.9,0.43,999.9,
20140924,47.4,38.9,9999.9,9999.9,6.2,7.5,13.0,999.9,53.8,39.2,0.04,999.9,
20140925,49.2,43.8,9999.9,9999.9,5.4,10.2,17.1,999.9,55.6,44.6,0.02,999.9,
20140926,49.5,48.0,9999.9,9999.9,4.0,8.0,12.0,999.9,57.2,42.8,99.99,999.9,
20140927,54.9,48.6,9999.9,9999.9,6.1,6.3,11.7,21.0,61.0,51.3,0.08,999.9,
20140928,54.3,49.3,9999.9,9999.9,6.2,6.3,9.9,999.9,59.7,48.2,0.00,999.9,
20140929,57.0,52.6,9999.9,9999.9,6.1,5.7,9.9,999.9,64.6,48.2,0.00,999.9,
20140930,50.4,44.7,9999.9,9999.9,6.2,6.7,14.0,999.9,58.5,39.2,0.00,999.9,
20141001,44.0,39.0,9999.9,9999.9,6.1,2.5,8.0,999.9,55.6,33.8,0.00,999.9,
20141002,43.2,38.4,9999.9,9999.9,6.2,3.7,12.0,999.9,57.0,32.0,0.00,999.9,
20141003,49.9,46.8,9999.9,9999.9,6.0,2.6,7.0,999.9,60.4,35.6,0.00,999.9,
20141004,54.8,50.8,9999.9,9999.9,5.4,2.0,5.1,999.9,62.6,50.0,0.00,999.9,
20141005,48.6,41.1,9999.9,9999.9,6.2,6.5,13.0,999.9,54.1,39.2,0.00,999.9,
20141006,42.5,36.8,9999.9,9999.9,6.2,8.9,13.0,21.0,47.1,37.4,99.99,999.9,
20141007,49.7,38.4,9999.9,9999.9,6.2,12.1,15.0,26.0,57.7,42.8,0.00,999.9,
20141008,49.8,43.0,9999.9,9999.9,6.2,11.8,17.1,999.9,53.6,46.4,0.00,999.9,
20141009,54.1,53.1,9999.9,9999.9,3.7,7.1,11.1,999.9,58.1,51.6,0.28,999.9,
20141010,58.0,56.2,9999.9,9999.9,3.7,5.5,9.9,999.9,63.5,51.8,0.00,999.9,
20141011,52.4,50.6,9999.9,9999.9,3.6,2.9,6.0,999.9,60.8,46.4,0.00,999.9,
20141012,51.6,51.0,9999.9,9999.9,3.9,5.0,9.9,999.9,55.4,46.4,0.71,999.9,
20141013,53.1,49.6,9999.9,9999.9,5.9,3.4,6.0,999.9,59.0,50.0,0.01,999.9,
20141014,50.8,50.1,9999.9,9999.9,4.9,6.3,11.1,999.9,52.0,49.8,1.18,999.9,
20141015,47.7,46.3,9999.9,9999.9,5.1,7.6,9.9,999.9,49.3,46.0,0.11,999.9,
20141016,41.5,38.7,9999.9,9999.9,6.2,6.7,8.9,15.9,46.4,39.2,0.02,999.9,
20141017,36.0,32.1,9999.9,9999.9,6.2,3.8,7.0,999.9,43.2,26.6,0.00,999.9,
20141018,33.7,30.2,9999.9,9999.9,6.2,3.5,8.0,999.9,39.7,24.8,0.00,999.9,
20141019,44.2,42.9,9999.9,9999.9,4.3,9.4,15.0,999.9,54.0,35.6,0.28,999.9,
20141020,54.2,53.0,9999.9,9999.9,6.0,5.5,9.9,999.9,57.2,51.8,0.43,999.9,
20141021,42.6,39.2,9999.9,9999.9,6.1,8.5,12.0,999.9,51.3,35.6,0.20,999.9,
20141022,32.1,24.3,9999.9,9999.9,6.2,8.3,13.6,20.0,35.6,26.6,0.00,999.9,
20141023,26.9,15.7,9999.9,9999.9,999.9,7.5,9.9,999.9,32.5,21.2,0.00,999.9,
20141024,27.4,14.7,9999.9,9999.9,999.9,10.7,15.0,999.9,35.8,19.4,0.00,999.9,
20141025,31.9,16.6,9999.9,9999.9,6.2,12.5,18.1,999.9,36.9,26.6,0.00,999.9,
20141026,37.4,28.1,9999.9,9999.9,6.2,11.4,15.0,999.9,41.0,34.3,0.00,999.9,
20141027,48.8,43.6,9999.9,9999.9,5.5,11.1,13.0,22.0,53.6,39.2,0.00,999.9,
20141028,48.7,43.2,9999.9,9999.9,4.8,9.8,13.0,999.9,56.1,37.4,0.00,999.9,
20141029,41.1,29.0,9999.9,9999.9,999.9,11.5,18.1,999.9,51.4,33.8,0.00,999.9,
20141030,37.6,36.0,9999.9,9999.9,2.6,4.1,7.8,999.9,45.1,30.2,0.08,999.9,
20141031,34.9,33.7,9999.9,9999.9,3.0,2.3,5.1,999.9,48.2,26.6,0.00,999.9,
20141101,33.5,33.5,9999.9,9999.9,3.4,3.7,8.0,999.9,39.2,26.6,0.00,999.9,
20141102,41.3,39.7,9999.9,9999.9,4.0,12.7,17.1,999.9,45.1,37.4,0.07,999.9,
20141103,44.3,41.1,9999.9,9999.9,4.3,12.3,17.1,999.9,49.5,39.2,0.00,999.9,
20141104,45.6,41.4,9999.9,9999.9,4.2,12.1,18.1,999.9,50.9,37.4,0.00,999.9,
20141105,41.4,40.2,9999.9,9999.9,3.0,3.8,8.9,999.9,47.3,35.6,0.00,999.9,
20141106,46.6,44.1,9999.9,9999.9,4.6,5.3,7.8,999.9,50.7,41.0,99.99,999.9,
20141107,47.2,46.1,9999.9,9999.9,4.8,5.4,8.0,999.9,50.5,41.0,0.37,999.9,
20141108,42.1,38.4,9999.9,9999.9,6.2,3.9,7.8,999.9,46.9,41.0,0.12,999.9,
20141109,40.4,38.2,9999.9,9999.9,5.7,4.2,7.0,999.9,47.7,33.8,0.00,999.9,
20141110,44.2,43.2,9999.9,9999.9,4.9,9.3,14.0,999.9,48.2,39.2,0.00,999.9,
20141111,49.1,49.0,9999.9,9999.9,2.0,7.4,12.0,999.9,51.3,47.1,0.00,999.9,
20141112,46.5,45.3,9999.9,9999.9,2.0,5.3,8.9,999.9,48.9,42.8,0.00,999.9,
20141113,41.2,39.1,9999.9,9999.9,4.6,6.9,9.7,17.1,43.3,41.0,0.00,999.9,
20141114,42.4,37.9,9999.9,9999.9,5.3,6.2,9.7,999.9,43.2,41.0,0.00,999.9,
20141115,41.5,36.5,9999.9,9999.9,6.0,7.3,11.7,999.9,43.2,39.2,0.00,999.9,
20141116,37.6,31.6,9999.9,9999.9,6.2,9.2,11.7,999.9,39.7,35.6,0.00,999.9,
20141117,37.7,33.6,9999.9,9999.9,5.8,7.7,9.9,19.0,39.6,35.6,0.00,999.9,
20141118,34.1,28.0,9999.9,9999.9,6.2,6.5,8.9,999.9,38.7,28.4,0.00,999.9,
20141119,32.0,24.4,9999.9,9999.9,6.2,5.5,8.9,999.9,34.9,28.4,0.00,999.9,
20141120,32.8,26.8,9999.9,9999.9,5.5,5.2,7.8,999.9,34.5,30.2,99.99,999.9,
20141121,31.4,31.3,9999.9,9999.9,3.7,5.3,8.0,19.0,33.8,30.2,0.28,1.6,
20141122,32.8,32.8,9999.9,9999.9,1.6,4.6,7.0,999.9,34.9,32.0,99.99,0.4,
20141123,32.1,32.1,9999.9,9999.9,1.1,3.8,9.9,999.9,35.4,30.2,0.00,999.9,
20141124,32.0,30.0,9999.9,9999.9,5.3,12.9,17.1,999.9,34.9,30.2,0.00,999.9,
20141125,32.4,30.3,9999.9,9999.9,4.6,11.6,15.0,999.9,33.8,31.5,0.00,999.9,
20141126,31.7,30.7,9999.9,9999.9,3.7,8.7,11.1,999.9,33.3,30.2,0.00,999.9,
20141127,28.7,26.2,9999.9,9999.9,5.4,7.1,8.9,999.9,31.1,24.8,0.00,999.9,
20141128,22.6,18.9,9999.9,9999.9,5.6,4.7,8.0,999.9,25.5,17.6,0.00,999.9,
20141129,18.3,16.5,9999.9,9999.9,6.0,3.8,6.0,999.9,21.4,12.2,0.00,999.9,
20141130,16.0,14.9,9999.9,9999.9,4.9,3.0,6.0,999.9,21.6,10.4,0.00,0.4,
20141201,19.2,18.6,9999.9,9999.9,4.5,5.0,7.0,999.9,21.7,17.4,0.00,0.4,
20141202,18.5,17.9,9999.9,9999.9,5.3,7.9,11.1,999.9,22.6,15.8,0.00,0.4,
20141203,18.4,16.6,9999.9,9999.9,4.7,6.5,9.9,999.9,25.7,14.0,0.00,0.4,
20141204,28.7,28.2,9999.9,9999.9,3.4,6.1,9.7,999.9,33.1,19.8,0.00,0.4,
20141205,31.3,29.9,9999.9,9999.9,5.2,9.4,17.1,999.9,32.9,28.4,0.00,0.4,
20141206,32.3,32.1,9999.9,9999.9,3.2,9.9,15.0,999.9,36.9,28.4,0.01,999.9,
20141207,34.4,34.1,9999.9,9999.9,3.6,8.0,9.9,999.9,37.4,28.4,0.09,999.9,
20141208,33.7,32.7,9999.9,9999.9,4.5,9.8,13.0,999.9,36.1,32.0,0.00,999.9,
20141209,34.2,34.1,9999.9,9999.9,5.4,6.4,8.9,999.9,37.4,30.2,0.03,999.9,
20141210,33.4,30.4,9999.9,9999.9,5.8,14.1,21.0,27.0,35.8,32.0,0.00,999.9,
20141211,32.6,30.3,9999.9,9999.9,4.7,11.7,14.0,999.9,33.8,31.6,0.00,999.9,
20141212,35.2,32.9,9999.9,9999.9,4.7,12.1,20.0,999.9,38.1,33.3,0.00,999.9,
20141213,39.3,35.7,9999.9,9999.9,6.1,12.1,22.0,33.0,42.8,33.1,0.14,999.9,
20141214,35.5,33.4,9999.9,9999.9,6.2,7.4,9.9,999.9,39.2,32.0,0.00,999.9,
20141215,34.3,32.4,9999.9,9999.9,5.7,11.3,15.9,999.9,38.5,32.0,99.99,999.9,
20141216,37.9,36.4,9999.9,9999.9,6.2,9.4,11.1,999.9,39.6,35.6,0.00,999.9,
20141217,37.3,35.4,9999.9,9999.9,6.1,8.3,12.0,999.9,39.2,35.6,0.00,999.9,
20141218,34.4,33.8,9999.9,9999.9,4.6,7.7,13.0,999.9,37.4,28.4,0.00,999.9,
20141219,42.2,40.7,9999.9,9999.9,5.4,7.9,13.0,999.9,48.2,36.3,0.32,999.9,
20141220,37.3,35.0,9999.9,9999.9,6.2,7.6,11.1,999.9,41.0,33.8,0.02,999.9,
20141221,34.2,30.7,9999.9,9999.9,6.2,5.3,13.6,999.9,38.3,28.4,0.00,999.9,
20141222,35.3,34.8,9999.9,9999.9,5.0,6.1,9.7,17.1,41.2,28.4,0.14,0.4,
20141223,37.3,35.1,9999.9,9999.9,6.2,5.4,14.0,22.9,39.7,35.6,0.03,999.9,
20141224,35.6,35.1,9999.9,9999.9,5.9,4.4,11.1,999.9,38.3,33.8,0.02,999.9,
20141225,28.0,23.7,9999.9,9999.9,5.8,9.9,19.0,999.9,34.3,15.8,0.20,0.4,
20141226,22.5,20.0,9999.9,9999.9,6.2,5.3,8.9,999.9,28.8,15.8,0.00,0.4,
20141227,21.8,20.5,9999.9,9999.9,5.2,9.7,13.0,999.9,25.0,17.6,0.00,0.4,
20141228,17.9,16.6,9999.9,9999.9,5.6,3.7,8.0,999.9,23.5,8.6,0.08,2.0,
20141229,15.7,12.4,9999.9,9999.9,6.1,5.0,8.9,999.9,20.7,3.2,0.00,2.0,
20141230,16.5,15.2,9999.9,9999.9,3.2,10.3,17.1,999.9,28.4,6.8,0.04,2.0,
20141231,34.7,34.5,9999.9,9999.9,5.3,6.7,11.1,18.1,37.4,23.5,0.25,4.3,
20150101,38.6,37.4,9999.9,9999.9,5.3,5.3,8.0,999.9,41.0,35.4,99.99,1.6,
20150102,40.3,38.9,9999.9,9999.9,5.5,10.7,15.9,27.0,44.6,37.2,0.13,0.4,
20150103,39.4,31.7,9999.9,9999.9,6.2,8.0,13.6,22.0,41.0,37.4,0.04,999.9,
20150104,34.9,31.4,9999.9,9999.9,5.0,14.3,22.9,31.1,37.8,32.0,0.43,999.9,
20150105,26.4,21.4,9999.9,9999.9,5.7,13.4,18.1,999.9,35.6,19.4,0.04,0.4,
20150106,11.8,6.9,9999.9,9999.9,6.2,5.3,12.0,999.9,19.4,5.0,0.00,0.4,
20150107,12.4,7.9,9999.9,9999.9,999.9,12.7,17.1,999.9,18.1,5.0,0.00,0.4,
20150108,26.1,23.6,9999.9,9999.9,5.3,12.7,15.9,999.9,35.6,14.0,0.04,0.4,
20150109,33.7,33.3,9999.9,9999.9,5.2,5.1,8.0,999.9,37.4,32.0,0.43,2.4,
20150110,33.3,32.8,9999.9,9999.9,5.3,7.7,18.1,32.1,37.4,32.0,0.07,1.6,
20150111,34.7,33.0,9999.9,9999.9,5.2,10.3,14.0,25.1,38.3,28.4,0.39,2.0,
20150112,32.0,28.7,9999.9,9999.9,5.6,10.2,17.1,28.0,39.2,28.4,0.12,3.1,
20150113,39.6,35.9,9999.9,9999.9,6.2,9.5,15.5,24.1,42.1,32.5,0.02,1.6,
20150114,37.1,36.3,9999.9,9999.9,5.9,6.4,9.9,999.9,41.5,32.0,0.24,0.4,
20150115,34.0,32.9,9999.9,9999.9,6.2,9.2,21.0,999.9,38.7,32.0,0.28,0.4,
20150116,36.0,34.1,9999.9,9999.9,5.9,12.4,20.0,999.9,39.2,33.6,0.04,999.9,
20150117,34.7,34.1,9999.9,9999.9,4.0,7.1,12.0,999.9,36.9,32.0,0.24,999.9,
20150118,33.2,31.5,9999.9,9999.9,5.9,5.6,8.0,999.9,39.6,26.6,0.00,999.9,
20150119,28.2,27.7,9999.9,9999.9,4.2,4.5,7.0,999.9,31.3,23.0,0.00,999.9,
20150120,28.4,24.4,9999.9,9999.9,6.2,6.8,9.9,999.9,30.2,26.6,0.00,999.9,
20150121,27.8,25.4,9999.9,9999.9,5.4,7.7,11.7,999.9,29.7,26.6,0.04,999.9,
20150122,30.0,29.8,9999.9,9999.9,3.2,3.7,5.8,999.9,32.7,28.4,0.04,0.8,
20150123,29.9,29.7,9999.9,9999.9,4.4,3.1,7.0,999.9,32.7,17.6,0.00,1.2,
20150124,26.4,24.7,9999.9,9999.9,6.0,4.4,8.9,999.9,30.6,19.4,0.00,0.8,
20150125,27.7,27.2,9999.9,9999.9,4.1,1.9,5.1,999.9,30.6,25.9,0.08,0.8,
20150126,27.1,26.9,9999.9,9999.9,3.9,4.0,7.0,999.9,30.9,21.2,0.00,1.6,
20150127,26.5,24.3,9999.9,9999.9,5.2,6.7,11.1,999.9,31.5,19.4,0.00,1.2,
20150128,27.6,27.1,9999.9,9999.9,3.6,8.4,15.0,999.9,32.0,21.2,0.00,0.8,
20150129,32.5,29.6,9999.9,9999.9,5.3,14.5,21.0,31.1,34.0,30.2,0.00,0.4,
20150130,32.7,29.2,9999.9,9999.9,6.2,10.0,15.0,999.9,35.6,30.0,99.99,0.4,
20150131,35.9,34.1,9999.9,9999.9,5.5,7.4,11.7,21.0,37.8,33.8,0.08,0.4,
20150201,33.2,31.8,9999.9,9999.9,5.3,11.3,14.0,999.9,34.5,32.0,0.06,0.4,
20150202,30.2,27.8,9999.9,9999.9,6.0,10.1,13.0,999.9,33.8,24.8,0.00,0.4,
20150203,27.9,25.2,9999.9,9999.9,4.7,5.0,8.9,999.9,33.3,23.0,0.00,999.9,
20150204,29.2,28.5,9999.9,9999.9,3.7,1.7,4.1,999.9,33.6,24.8,0.00,999.9,
20150205,28.4,27.1,9999.9,9999.9,4.9,1.5,6.0,999.9,32.0,17.6,0.00,0.4,
20150206,29.8,28.4,9999.9,9999.9,5.6,5.6,11.7,19.0,36.0,14.0,0.04,0.4,
20150207,34.8,33.0,9999.9,9999.9,6.0,7.4,15.9,28.0,37.4,33.6,0.08,0.4,
20150208,31.0,22.9,9999.9,9999.9,6.1,15.2,25.1,41.0,33.8,28.4,0.05,0.4,
20150209,29.3,26.7,9999.9,9999.9,5.2,5.5,9.9,999.9,32.0,24.8,0.03,0.4,
20150210,35.9,33.8,9999.9,9999.9,4.5,3.9,7.0,999.9,48.2,28.4,0.01,0.4,
20150211,31.7,31.6,9999.9,9999.9,1.1,7.1,11.1,999.9,33.8,30.2,0.00,999.9,
20150212,34.2,33.6,9999.9,9999.9,5.9,8.4,13.0,999.9,36.0,31.5,0.00,999.9,
20150213,31.7,30.6,9999.9,9999.9,4.5,7.0,13.0,999.9,33.8,30.2,0.02,0.4,
20150214,32.2,30.0,9999.9,9999.9,5.7,2.9,6.0,999.9,33.8,31.1,0.00,999.9,
20150215,29.8,20.1,9999.9,9999.9,5.6,8.3,14.0,999.9,33.8,21.2,0.00,999.9,
20150216,22.5,9.0,9999.9,9999.9,999.9,8.8,14.0,999.9,28.6,15.8,0.00,999.9,
20150217,26.1,9.5,9999.9,9999.9,999.9,14.0,21.0,999.9,32.7,19.4,0.00,999.9,
20150218,35.5,30.5,9999.9,9999.9,5.8,8.2,13.0,20.0,41.0,28.2,99.99,999.9,
20150219,37.9,37.9,9999.9,9999.9,2.1,6.4,8.9,999.9,41.0,35.6,0.09,999.9,
20150220,35.8,32.1,9999.9,9999.9,4.1,8.0,12.0,999.9,39.7,30.2,0.00,999.9,
20150221,37.8,32.2,9999.9,9999.9,5.1,11.9,15.0,999.9,45.3,32.5,0.00,999.9,
20150222,37.7,31.7,9999.9,9999.9,6.1,10.0,14.0,22.9,41.9,33.8,0.00,999.9,
20150223,36.0,32.2,9999.9,9999.9,6.1,8.6,14.0,999.9,41.0,28.4,0.00,999.9,
20150224,38.4,37.7,9999.9,9999.9,3.8,6.5,12.0,999.9,40.1,35.6,0.12,999.9,
20150225,33.1,31.6,9999.9,9999.9,3.6,1.7,6.0,999.9,42.8,26.6,0.00,999.9,
20150226,31.1,31.0,9999.9,9999.9,1.9,1.8,4.1,17.1,35.8,24.8,0.00,999.9,
20150227,32.9,32.8,9999.9,9999.9,3.4,2.7,6.0,999.9,39.6,29.8,0.00,999.9,
20150228,34.9,34.0,9999.9,9999.9,4.0,3.2,6.0,999.9,37.8,33.8,0.00,999.9,
20150301,37.8,35.1,9999.9,9999.9,4.8,9.2,15.0,999.9,41.0,35.6,0.00,999.9,
20150302,39.5,38.2,9999.9,9999.9,5.2,7.7,14.0,999.9,41.0,36.9,0.12,999.9,
20150303,36.7,35.5,9999.9,9999.9,5.4,10.3,18.1,26.0,40.6,32.0,0.20,999.9,
20150304,35.9,33.0,9999.9,9999.9,6.2,5.6,12.0,999.9,41.9,32.0,0.03,999.9,
20150305,32.3,29.4,9999.9,9999.9,5.9,4.2,11.1,999.9,40.1,24.8,0.00,999.9,
20150306,31.6,29.9,9999.9,9999.9,6.0,7.7,13.0,999.9,38.3,23.0,0.00,999.9,
20150307,40.8,37.3,9999.9,9999.9,5.5,9.0,15.9,22.9,46.4,33.4,0.08,999.9,
20150308,48.5,37.2,9999.9,9999.9,6.2,10.6,14.0,22.0,57.2,42.6,0.00,999.9,
20150309,41.6,37.3,9999.9,9999.9,5.1,4.5,7.0,999.9,48.2,28.4,0.00,999.9,
20150310,38.4,34.3,9999.9,9999.9,4.0,7.6,14.0,999.9,48.2,26.6,0.00,999.9,
20150311,39.9,35.4,9999.9,9999.9,5.9,6.4,12.0,999.9,49.3,32.0,99.99,999.9,
20150312,37.6,27.2,9999.9,9999.9,6.2,8.9,13.0,999.9,47.5,28.4,0.00,999.9,
20150313,39.9,21.3,9999.9,9999.9,999.9,9.3,14.0,999.9,49.1,28.4,0.00,999.9,
20150314,41.6,26.6,9999.9,9999.9,999.9,6.3,11.1,18.1,50.0,35.6,0.00,999.9,
20150315,42.8,26.6,9999.9,9999.9,999.9,5.4,8.9,999.9,53.2,33.8,0.00,999.9,
20150316,43.3,18.7,9999.9,9999.9,999.9,5.5,9.9,999.9,55.4,30.2,0.00,999.9,
20150317,43.9,20.7,9999.9,9999.9,999.9,5.1,12.0,999.9,58.1,30.2,0.00,999.9,
20150318,40.6,20.4,9999.9,9999.9,999.9,2.9,8.0,999.9,57.2,26.6,0.00,999.9,
20150319,39.2,24.1,9999.9,9999.9,5.7,3.3,8.0,999.9,55.9,24.8,0.00,999.9,
20150320,36.7,31.0,9999.9,9999.9,4.9,4.4,7.0,999.9,46.4,24.8,0.02,999.9,
20150321,31.4,27.4,9999.9,9999.9,4.2,11.2,20.0,999.9,35.2,26.6,0.11,999.9,
20150322,29.2,16.8,9999.9,9999.9,6.2,5.6,9.9,999.9,34.0,19.4,0.00,999.9,
20150323,36.5,25.4,9999.9,9999.9,5.8,11.2,15.0,25.1,41.2,31.5,0.00,999.9,
20150324,40.6,34.2,9999.9,9999.9,6.2,6.2,11.1,20.0,46.4,35.6,0.00,999.9,
20150325,36.7,32.1,9999.9,9999.9,999.9,5.7,12.0,999.9,45.7,30.2,0.00,999.9,
20150326,42.8,30.9,9999.9,9999.9,999.9,10.2,14.0,27.0,51.8,32.0,0.00,999.9,
20150327,46.5,40.4,9999.9,9999.9,5.7,8.0,12.0,999.9,50.9,42.6,0.08,999.9,
20150328,41.4,38.2,9999.9,9999.9,6.0,4.7,8.9,999.9,48.7,33.8,0.23,999.9,
20150329,39.9,37.9,9999.9,9999.9,5.8,9.3,17.1,26.0,44.6,33.8,0.00,999.9,
20150330,38.3,36.4,9999.9,9999.9,5.6,15.0,25.1,36.9,44.6,33.8,0.31,999.9,
20150331,40.1,35.6,9999.9,9999.9,6.2,9.0,17.5,21.0,45.9,35.6,0.13,999.9,
20150401,37.7,36.1,9999.9,9999.9,6.2,6.9,9.7,999.9,41.0,35.6,0.09,999.9,
20150402,36.0,35.8,9999.9,9999.9,6.1,5.6,9.7,999.9,39.7,33.8,0.31,999.9,
20150403,36.4,35.2,9999.9,9999.9,6.2,7.8,11.1,999.9,40.1,34.7,0.15,999.9,
20150404,35.9,34.9,9999.9,9999.9,6.1,7.4,11.1,999.9,39.9,33.8,0.08,999.9,
20150405,37.0,34.1,9999.9,9999.9,6.0,4.3,9.9,999.9,41.7,33.8,0.04,999.9,
20150406,38.4,32.6,9999.9,9999.9,6.1,6.4,15.0,999.9,47.1,30.2,0.00,999.9,
20150407,40.0,34.5,9999.9,9999.9,6.2,5.7,13.0,21.0,50.0,30.2,0.00,999.9,
20150429,43.1,37.5,9999.9,9999.9,5.9,8.1,14.0,20.0,50.2,39.2,0.71,999.9,
20150430,48.8,34.6,9999.9,9999.9,5.0,5.8,12.0,999.9,58.5,32.0,0.00,999.9,
20150501,54.5,34.9,9999.9,9999.9,999.9,7.2,15.0,999.9,62.6,46.4,99.99,999.9,
20150502,45.0,39.9,9999.9,9999.9,6.0,8.1,17.1,26.0,52.2,41.0,0.16,999.9,
20150503,43.7,38.7,9999.9,9999.9,6.2,4.0,9.9,999.9,55.2,32.0,0.00,999.9,
20150504,48.9,38.2,9999.9,9999.9,6.1,6.6,11.1,18.1,59.0,30.2,0.00,999.9,
20150505,56.6,49.4,9999.9,9999.9,6.2,7.1,11.1,999.9,64.0,50.0,0.02,999.9,
